year;month;day;hour;minute;Par1;Par2;Par3;Par4;Rnet1;Rnet2;Rnet3;Rnet4;Rnet5
5;8;5;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;5;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;6;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;7;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;8;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;9;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;15;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;15;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;16;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;16;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;17;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;17;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;18;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;18;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;19;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;19;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;20;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;20;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;21;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;21;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;22;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;22;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;23;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;10;23;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;0;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;0;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;1;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;1;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;2;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;2;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;3;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;3;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;4;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;4;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;5;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;5;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;6;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;6;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;7;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;7;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;8;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;8;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;9;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;9;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;10;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;10;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;11;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;11;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;12;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;12;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;13;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;13;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;14;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
5;8;11;14;45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
